user_query,intent,role,requires_login
Can you check my enrollment details?,personal_data,public,yes
Can you show my personal enrollment information?,personal_data,public,yes
Pwede bang makita ang personal enrollment details ko?,personal_data,public,yes
Can you access my private information?,personal_data,public,yes
Makikita ba ang personal data ko?,personal_data,public,yes
Can you check my private records?,personal_data,public,yes
Can you help me with this: can you check my enrollment details?,personal_data,public,yes
Quick question: can you show my personal enrollment information?,personal_data,public,yes
"Just checking, pwede bang makita ang personal enrollment details ko?",personal_data,public,yes
Please tell me can you access my private information??,personal_data,public,yes
Can you tell me makikita ba ang personal data ko??,personal_data,public,yes
"Paki-explain, can you check my private records??",personal_data,public,yes
Gusto kong malaman: can you check my enrollment details?,personal_data,public,yes
"Pwede bang sabihin, can you show my personal enrollment information??",personal_data,public,yes
"Hi, pwede bang makita ang personal enrollment details ko??",personal_data,public,yes
"Hello, makikita ba ang personal data ko??",personal_data,public,yes
"Pwede po bang malaman, can you check my enrollment details?",personal_data,public,yes
"Pa-help naman, can you show my personal enrollment information?",personal_data,public,yes
Can I talk to a human?,human_support,public,yes
Can I speak with a staff member?,human_support,public,yes
Pwede ba akong makausap ng human support?,human_support,public,yes
Can I chat with a real person?,human_support,public,yes
May human support ba?,human_support,public,yes
Puwede bang may staff na kausapin?,human_support,public,yes
Can you help me with this: can i talk to a human?,human_support,public,yes
Quick question: can i speak with a staff member?,human_support,public,yes
"Just checking, pwede ba akong makausap ng human support?",human_support,public,yes
Please tell me can i chat with a real person??,human_support,public,yes
Can you tell me may human support ba??,human_support,public,yes
"Paki-explain, puwede bang may staff na kausapin??",human_support,public,yes
Gusto kong malaman: can i talk to a human?,human_support,public,yes
"Pwede bang sabihin, can i speak with a staff member??",human_support,public,yes
"Hi, pwede ba akong makausap ng human support??",human_support,public,yes
"Hello, may human support ba??",human_support,public,yes
"Pwede po bang malaman, can i talk to a human?",human_support,public,yes
Is it possible to speak with someone from your support team?,human_support,public,yes
Can I contact a staff member?,human_agent,public,yes
Can I reach a human agent?,human_agent,public,yes
Pwede ba akong mag-contact ng staff?,human_agent,public,yes
Can someone from the center assist me directly?,human_agent,public,yes
May staff ba akong puwedeng makausap?,human_agent,public,yes
Can I talk directly to an employee?,human_agent,public,yes
Can you help me with this: can i contact a staff member?,human_agent,public,yes
Quick question: can i reach a human agent?,human_agent,public,yes
"Just checking, pwede ba akong mag-contact ng staff?",human_agent,public,yes
Please tell me can someone from the center assist me directly??,human_agent,public,yes
Can you tell me may staff ba akong puwedeng makausap??,human_agent,public,yes
"Paki-explain, can i talk directly to an employee??",human_agent,public,yes
Gusto kong malaman: can i contact a staff member?,human_agent,public,yes
"Pwede bang sabihin, can i reach a human agent??",human_agent,public,yes
"Hi, pwede ba akong mag-contact ng staff??",human_agent,public,yes
"Hello, may staff ba akong puwedeng makausap??",human_agent,public,yes
"Pwede po bang malaman, can i contact a staff member?",human_agent,public,yes
"Pa-help naman, can i reach a human agent?",human_agent,public,yes
